order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status
O01171,C0107,P021,2024-03-30,1,3458.12,0,3458.12,delivered
O01172,C0188,P033,2024-12-03,2,2510.24,0,5020.48,delivered
O01173,C0122,P003,2024-03-21,1,3152.43,0,3152.43,shipped
O01174,C0092,P005,2024-04-21,3,4073.13,15,10386.48,delivered
O01175,C0168,P008,2024-02-09,10,2304.66,10,20741.94,delivered
O01176,C0101,P032,2024-05-09,2,1270.56,0,2541.12,delivered
O01177,C0007,P005,2024-12-11,2,4073.13,10,7331.63,delivered
O01178,C0124,P014,2024-01-06,1,4450.74,0,4450.74,shipped
O01179,C0042,P024,2024-08-25,3,402.94,0,1208.82,delivered
O01180,C0167,P017,2024-08-12,3,4011.7,0,12035.1,processing
O01181,C0051,P012,2024-11-06,5,1804.15,0,9020.75,delivered
O01182,C0162,P031,2024-12-09,1,2661.41,10,2395.27,shipped
O01183,C0049,P034,2024-04-20,1,1331.02,10,1197.92,processing
O01184,C0162,P015,2024-01-25,2,1951.61,10,3512.9,processing
O01185,C0194,P007,2024-06-06,1,4063.13,0,4063.13,delivered
O01186,C0014,P030,2024-05-07,3,1878.9,0,5636.7,delivered
O01187,C0028,P002,2024-01-08,2,3948.93,0,7897.86,delivered
O01188,C0020,P016,2024-02-19,10,2502.68,10,22524.12,processing
O01189,C0052,P012,2024-09-19,1,1804.15,0,1804.15,delivered
O01190,C0170,P049,2024-04-16,1,3222.41,15,2739.05,delivered
O01191,C0132,P008,2024-02-24,1,2304.66,0,2304.66,delivered
O01192,C0124,P050,2024-07-18,1,1742.23,0,1742.23,delivered
O01193,C0198,P019,2024-07-07,2,1626.41,0,3252.82,processing
O01194,C0127,P021,2024-09-12,3,3458.12,20,8299.49,delivered
O01195,C0163,P043,2024-02-18,1,1028.86,5,977.42,cancelled
O01196,C0121,P010,2024-11-21,1,2591.45,10,2332.31,shipped
O01197,C0148,P005,2024-11-07,1,4073.13,15,3462.16,delivered
O01198,C0155,P049,2024-09-14,3,3222.41,5,9183.87,cancelled
O01199,C0074,P002,2024-03-04,2,3948.93,0,7897.86,shipped
O01200,C0079,P047,2024-03-11,1,3602.77,0,3602.77,delivered
O01201,C0048,P030,2024-01-20,1,1878.9,0,1878.9,shipped
O01202,C0137,P026,2024-06-11,1,739.6,5,702.62,shipped
O01203,C0159,P032,2024-05-27,2,1270.56,10,2287.01,delivered
O01204,C0102,P026,2024-10-03,1,739.6,0,739.6,processing
O01205,C0080,P016,2024-07-14,2,2502.68,5,4755.09,delivered
O01206,C0191,P001,2024-09-08,1,4905.76,0,4905.76,delivered
O01207,C0192,P011,2024-03-05,10,1288.96,0,12889.6,delivered
O01208,C0064,P017,2024-08-06,2,4011.7,10,7221.06,delivered
O01209,C0062,P017,2024-11-06,2,4011.7,0,8023.4,delivered
O01210,C0139,P049,2024-09-03,1,3222.41,0,3222.41,cancelled
O01211,C0123,P030,2024-08-13,1,1878.9,0,1878.9,shipped
O01212,C0134,P011,2024-09-03,5,1288.96,0,6444.8,delivered
O01213,C0026,P021,2024-03-19,2,3458.12,5,6570.43,delivered
O01214,C0119,P036,2024-05-25,1,2471.25,0,2471.25,shipped
O01215,C0023,P026,2024-08-28,1,739.6,0,739.6,processing
O01216,C0002,P001,2024-07-10,5,4905.76,0,24528.8,cancelled
O01217,C0123,P028,2024-06-06,1,1850.64,5,1758.11,delivered
O01218,C0126,P003,2024-03-04,10,3152.43,0,31524.3,delivered
O01219,C0061,P033,2024-06-27,10,2510.24,5,23847.28,delivered
O01220,C0115,P004,2024-08-05,3,1682.61,10,4543.05,delivered
O01221,C0009,P028,2024-12-12,2,1850.64,0,3701.28,shipped
O01222,C0046,P018,2024-12-14,2,3024.18,0,6048.36,delivered
O01223,C0176,P012,2024-02-17,1,1804.15,5,1713.94,processing
O01224,C0123,P044,2024-02-11,10,160.62,5,1525.89,delivered
O01225,C0131,P012,2024-05-09,5,1804.15,5,8569.71,delivered
O01226,C0162,P030,2024-07-29,2,1878.9,10,3382.02,cancelled
O01227,C0027,P007,2024-06-25,2,4063.13,10,7313.63,delivered
O01228,C0065,P031,2024-01-04,3,2661.41,20,6387.38,processing
O01229,C0001,P007,2024-12-22,1,4063.13,0,4063.13,delivered
O01230,C0091,P033,2024-07-10,1,2510.24,0,2510.24,delivered
O01231,C0149,P013,2024-02-26,2,1679.66,0,3359.32,processing
O01232,C0059,P014,2024-04-03,1,4450.74,10,4005.67,delivered
O01233,C0126,P034,2024-11-15,2,1331.02,0,2662.04,shipped
O01234,C0025,P020,2024-03-04,1,1553.27,0,1553.27,delivered
O01235,C0177,P017,2024-12-10,2,4011.7,10,7221.06,delivered
O01236,C0086,P001,2024-01-22,3,4905.76,0,14717.28,delivered
O01237,C0002,P030,2024-05-16,2,1878.9,15,3194.13,delivered
O01238,C0105,P045,2024-07-08,2,4024.19,5,7645.96,delivered
O01239,C0098,P017,2024-12-06,10,4011.7,0,40117.0,shipped
O01240,C0110,P026,2024-01-02,5,739.6,0,3698.0,shipped
O01241,C0043,P002,2024-09-28,2,3948.93,0,7897.86,shipped
O01242,C0080,P028,2024-12-17,2,1850.64,5,3516.22,delivered
O01243,C0127,P014,2024-11-22,1,4450.74,20,3560.59,processing
O01244,C0005,P049,2024-01-24,1,3222.41,20,2577.93,shipped
O01245,C0137,P016,2024-07-23,2,2502.68,10,4504.82,shipped
O01246,C0108,P033,2024-08-31,10,2510.24,20,20081.92,processing
O01247,C0031,P030,2024-04-09,1,1878.9,10,1691.01,processing
O01248,C0173,P039,2024-09-11,1,1618.34,10,1456.51,delivered
O01249,C0167,P036,2024-08-16,1,2471.25,20,1977.0,delivered
O01250,C0164,P017,2024-03-28,1,4011.7,10,3610.53,shipped
O01251,C0027,P007,2024-01-15,2,4063.13,0,8126.26,cancelled
O01252,C0120,P019,2024-05-11,1,1626.41,5,1545.09,cancelled
O01253,C0037,P010,2024-11-20,10,2591.45,10,23323.05,delivered
O01254,C0104,P016,2024-11-03,10,2502.68,0,25026.8,delivered
O01255,C0119,P050,2024-10-14,2,1742.23,20,2787.57,delivered
O01256,C0074,P016,2024-05-28,1,2502.68,0,2502.68,delivered
O01257,C0179,P014,2024-02-29,3,4450.74,5,12684.61,delivered
O01258,C0098,P030,2024-01-01,2,1878.9,0,3757.8,delivered
O01259,C0060,P030,2024-06-12,10,1878.9,10,16910.1,shipped
O01260,C0040,P040,2024-10-29,3,2724.58,0,8173.74,delivered
O01261,C0163,P036,2024-05-31,1,2471.25,10,2224.13,delivered
O01262,C0141,P011,2024-03-15,2,1288.96,10,2320.13,processing
O01263,C0009,P045,2024-09-14,1,4024.19,20,3219.35,delivered
O01264,C0173,P037,2024-04-20,2,2276.64,0,4553.28,shipped
O01265,C0118,P004,2024-06-19,10,1682.61,0,16826.1,shipped
O01266,C0070,P004,2024-04-01,10,1682.61,15,14302.19,shipped
O01267,C0094,P012,2024-10-07,10,1804.15,0,18041.5,delivered
O01268,C0146,P027,2024-07-19,3,202.94,0,608.82,shipped
O01269,C0090,P014,2024-10-07,3,4450.74,0,13352.22,delivered
O01270,C0176,P004,2024-12-29,5,1682.61,0,8413.05,shipped
O01271,C0175,P010,2024-09-04,2,2591.45,0,5182.9,delivered
O01272,C0067,P014,2024-01-05,3,4450.74,0,13352.22,processing
O01273,C0032,P011,2024-08-06,1,1288.96,5,1224.51,delivered
O01274,C0016,P007,2024-08-30,1,4063.13,0,4063.13,delivered
O01275,C0156,P050,2024-08-10,1,1742.23,20,1393.78,shipped
O01276,C0125,P017,2024-05-03,1,4011.7,0,4011.7,delivered
O01277,C0181,P013,2024-07-11,3,1679.66,10,4535.08,cancelled
O01278,C0198,P006,2024-11-28,3,2339.17,0,7017.51,shipped
O01279,C0137,P028,2024-02-29,1,1850.64,0,1850.64,delivered
O01280,C0155,P016,2024-10-20,1,2502.68,20,2002.14,delivered
O01281,C0030,P044,2024-09-04,1,160.62,20,128.5,shipped
O01282,C0094,P043,2024-06-15,1,1028.86,0,1028.86,processing
O01283,C0163,P013,2024-12-24,2,1679.66,0,3359.32,delivered
O01284,C0163,P040,2024-09-22,2,2724.58,10,4904.24,delivered
O01285,C0196,P008,2024-04-16,3,2304.66,20,5531.18,processing
O01286,C0058,P045,2024-01-03,3,4024.19,5,11468.94,processing
O01287,C0037,P003,2024-04-15,1,3152.43,5,2994.81,delivered
O01288,C0082,P003,2024-03-04,1,3152.43,5,2994.81,delivered
O01289,C0166,P012,2024-12-02,2,1804.15,0,3608.3,delivered
O01290,C0157,P020,2024-08-15,3,1553.27,0,4659.81,delivered
O01291,C0098,P040,2024-06-29,10,2724.58,5,25883.51,delivered
O01292,C0031,P003,2024-04-06,1,3152.43,0,3152.43,processing
O01293,C0067,P010,2024-04-20,2,2591.45,5,4923.76,delivered
O01294,C0189,P033,2024-05-10,1,2510.24,0,2510.24,shipped
O01295,C0051,P031,2024-05-10,2,2661.41,5,5056.68,cancelled
O01296,C0045,P041,2024-11-18,1,3567.68,10,3210.91,cancelled
O01297,C0195,P014,2024-10-15,3,4450.74,5,12684.61,processing
O01298,C0183,P012,2024-03-19,2,1804.15,0,3608.3,shipped
O01299,C0119,P002,2024-05-06,10,3948.93,0,39489.3,delivered
O01300,C0034,P042,2024-06-17,2,3974.66,5,7551.85,delivered
O01301,C0104,P019,2024-04-25,1,1626.41,0,1626.41,delivered
O01302,C0068,P030,2024-03-04,10,1878.9,0,18789.0,shipped
O01303,C0096,P044,2024-09-07,5,160.62,0,803.1,delivered
O01304,C0173,P020,2024-11-07,2,1553.27,0,3106.54,delivered
O01305,C0099,P030,2024-12-13,1,1878.9,20,1503.12,delivered
O01306,C0181,P031,2024-03-06,2,2661.41,0,5322.82,shipped
O01307,C0049,P010,2024-10-17,1,2591.45,10,2332.31,delivered
O01308,C0193,P028,2024-05-07,3,1850.64,5,5274.32,delivered
O01309,C0142,P013,2024-06-30,2,1679.66,10,3023.39,delivered
O01310,C0088,P033,2024-04-27,2,2510.24,0,5020.48,processing
O01311,C0096,P032,2024-02-16,3,1270.56,5,3621.1,delivered
O01312,C0078,P006,2024-01-30,1,2339.17,0,2339.17,delivered
O01313,C0151,P001,2024-08-05,10,4905.76,5,46604.72,cancelled
O01314,C0042,P037,2024-12-16,2,2276.64,20,3642.62,processing
O01315,C0037,P031,2024-04-07,1,2661.41,15,2262.2,shipped
O01316,C0131,P041,2024-05-05,3,3567.68,20,8562.43,shipped
O01317,C0161,P045,2024-08-17,1,4024.19,20,3219.35,shipped
O01318,C0160,P016,2024-07-06,1,2502.68,10,2252.41,delivered
O01319,C0015,P033,2024-03-28,2,2510.24,0,5020.48,delivered
O01320,C0080,P041,2024-03-01,5,3567.68,0,17838.4,delivered
O01321,C0084,P015,2024-11-19,1,1951.61,5,1854.03,delivered
O01322,C0096,P050,2024-01-19,2,1742.23,15,2961.79,processing
O01323,C0149,P004,2024-11-11,1,1682.61,0,1682.61,delivered
O01324,C0033,P001,2024-04-05,1,4905.76,0,4905.76,delivered
O01325,C0134,P038,2024-09-27,1,466.31,5,442.99,delivered
O01326,C0037,P038,2024-12-02,1,466.31,0,466.31,delivered
O01327,C0117,P021,2024-04-03,1,3458.12,5,3285.21,delivered
O01328,C0136,P034,2024-06-30,1,1331.02,10,1197.92,delivered
O01329,C0062,P008,2024-01-21,1,2304.66,0,2304.66,delivered
O01330,C0102,P003,2024-04-11,1,3152.43,15,2679.57,cancelled
O01331,C0086,P008,2024-10-08,2,2304.66,0,4609.32,shipped
O01332,C0040,P024,2024-07-23,3,402.94,5,1148.38,cancelled
O01333,C0121,P010,2024-02-25,1,2591.45,10,2332.31,delivered
O01334,C0107,P039,2024-12-16,1,1618.34,0,1618.34,shipped
O01335,C0106,P033,2024-01-05,10,2510.24,0,25102.4,delivered
O01336,C0149,P006,2024-05-06,3,2339.17,5,6666.63,shipped
O01337,C0059,P017,2024-02-28,1,4011.7,15,3409.95,cancelled
O01338,C0080,P033,2024-12-27,1,2510.24,10,2259.22,delivered
O01339,C0153,P047,2024-10-29,1,3602.77,5,3422.63,delivered
O01340,C0036,P010,2024-05-20,2,2591.45,20,4146.32,cancelled
O01341,C0132,P002,2024-02-16,2,3948.93,15,6713.18,delivered
O01342,C0160,P021,2024-04-28,3,3458.12,0,10374.36,delivered
O01343,C0018,P039,2024-01-27,2,1618.34,0,3236.68,delivered
O01344,C0089,P027,2024-05-06,3,202.94,0,608.82,delivered
O01345,C0011,P001,2024-06-13,1,4905.76,0,4905.76,delivered
O01346,C0184,P007,2024-05-09,2,4063.13,15,6907.32,delivered
O01347,C0095,P008,2024-01-07,1,2304.66,5,2189.43,shipped
O01348,C0041,P026,2024-07-04,1,739.6,10,665.64,delivered
O01349,C0183,P028,2024-05-21,1,1850.64,0,1850.64,delivered
O01350,C0033,P010,2024-11-04,2,2591.45,0,5182.9,delivered
O01351,C0197,P014,2024-08-16,1,4450.74,15,3783.13,delivered
O01352,C0166,P047,2024-08-30,1,3602.77,20,2882.22,delivered
O01353,C0049,P003,2024-08-02,1,3152.43,5,2994.81,delivered
O01354,C0170,P027,2024-08-17,5,202.94,5,963.97,delivered
O01355,C0135,P005,2024-09-25,2,4073.13,15,6924.32,delivered
O01356,C0006,P012,2024-12-22,2,1804.15,20,2886.64,delivered
O01357,C0171,P004,2024-12-21,3,1682.61,0,5047.83,processing
O01358,C0151,P041,2024-02-08,5,3567.68,0,17838.4,shipped
O01359,C0120,P042,2024-07-24,3,3974.66,5,11327.78,delivered
O01360,C0001,P012,2024-10-30,2,1804.15,5,3427.89,processing
O01361,C0156,P036,2024-09-25,2,2471.25,0,4942.5,processing
O01362,C0093,P019,2024-03-28,2,1626.41,0,3252.82,delivered
O01363,C0092,P003,2024-05-22,2,3152.43,15,5359.13,delivered
O01364,C0015,P050,2024-04-17,10,1742.23,5,16551.18,delivered
O01365,C0107,P049,2024-07-07,2,3222.41,0,6444.82,cancelled
O01366,C0167,P018,2024-07-28,3,3024.18,15,7711.66,delivered
O01367,C0016,P049,2024-07-01,5,3222.41,0,16112.05,cancelled
O01368,C0057,P018,2024-10-02,10,3024.18,5,28729.71,processing
O01369,C0177,P007,2024-12-18,3,4063.13,0,12189.39,shipped
O01370,C0190,P049,2024-04-15,2,3222.41,10,5800.34,delivered
O01371,C0086,P015,2024-07-21,2,1951.61,0,3903.22,delivered
O01372,C0135,P028,2024-09-02,1,1850.64,0,1850.64,delivered
O01373,C0059,P013,2024-09-08,1,1679.66,15,1427.71,delivered
O01374,C0090,P002,2024-03-31,1,3948.93,10,3554.04,shipped
O01375,C0060,P005,2024-08-06,1,4073.13,0,4073.13,processing
O01376,C0125,P007,2024-03-11,3,4063.13,10,10970.45,processing
O01377,C0183,P007,2024-01-11,1,4063.13,0,4063.13,delivered
O01378,C0194,P003,2024-02-12,1,3152.43,0,3152.43,cancelled
O01379,C0182,P001,2024-01-05,3,4905.76,20,11773.82,delivered
O01380,C0105,P006,2024-09-02,1,2339.17,10,2105.25,processing
O01381,C0051,P021,2024-03-20,1,3458.12,0,3458.12,delivered
O01382,C0086,P049,2024-01-11,2,3222.41,10,5800.34,delivered
O01383,C0093,P007,2024-07-31,2,4063.13,0,8126.26,processing
O01384,C0007,P016,2024-03-16,2,2502.68,0,5005.36,delivered
O01385,C0120,P008,2024-02-26,2,2304.66,0,4609.32,cancelled
O01386,C0090,P027,2024-06-19,1,202.94,0,202.94,cancelled
O01387,C0026,P003,2024-04-01,2,3152.43,0,6304.86,delivered
O01388,C0058,P033,2024-12-07,1,2510.24,5,2384.73,shipped
O01389,C0091,P027,2024-05-18,5,202.94,15,862.49,shipped
O01390,C0084,P005,2024-03-17,3,4073.13,10,10997.45,delivered
O01391,C0046,P030,2024-09-01,2,1878.9,10,3382.02,delivered
O01392,C0132,P019,2024-06-14,1,1626.41,20,1301.13,delivered
O01393,C0120,P027,2024-08-05,1,202.94,0,202.94,cancelled
O01394,C0183,P049,2024-11-30,1,3222.41,15,2739.05,delivered
O01395,C0167,P038,2024-09-09,2,466.31,5,885.99,processing
O01396,C0120,P006,2024-08-03,2,2339.17,5,4444.42,shipped
O01397,C0068,P006,2024-01-02,1,2339.17,0,2339.17,processing
O01398,C0112,P042,2024-03-09,2,3974.66,15,6756.92,delivered
O01399,C0108,P028,2024-03-12,5,1850.64,0,9253.2,delivered
O01400,C0168,P032,2024-04-24,1,1270.56,0,1270.56,delivered
O01401,C0045,P030,2024-12-22,3,1878.9,20,4509.36,delivered
O01402,C0033,P044,2024-10-31,1,160.62,15,136.53,delivered
O01403,C0113,P011,2024-02-09,1,1288.96,0,1288.96,processing
O01404,C0128,P011,2024-08-28,3,1288.96,10,3480.19,shipped
O01405,C0094,P037,2024-06-21,2,2276.64,0,4553.28,shipped
O01406,C0004,P020,2024-01-31,1,1553.27,15,1320.28,delivered
O01407,C0055,P039,2024-07-21,1,1618.34,10,1456.51,shipped
O01408,C0141,P042,2024-05-12,3,3974.66,15,10135.38,delivered
O01409,C0073,P033,2024-05-19,10,2510.24,20,20081.92,delivered
O01410,C0040,P015,2024-01-29,2,1951.61,0,3903.22,delivered
O01411,C0170,P045,2024-12-20,5,4024.19,0,20120.95,delivered
O01412,C0194,P031,2024-03-25,5,2661.41,0,13307.05,delivered
O01413,C0131,P014,2024-02-23,1,4450.74,0,4450.74,shipped
O01414,C0104,P002,2024-03-24,1,3948.93,5,3751.48,delivered
O01415,C0181,P001,2024-06-07,3,4905.76,0,14717.28,delivered
O01416,C0009,P017,2024-10-18,1,4011.7,5,3811.11,delivered
O01417,C0148,P003,2024-02-17,1,3152.43,15,2679.57,delivered
O01418,C0110,P020,2024-09-13,10,1553.27,0,15532.7,shipped
O01419,C0110,P010,2024-02-19,3,2591.45,0,7774.35,processing
O01420,C0153,P007,2024-03-17,2,4063.13,0,8126.26,shipped
O01421,C0147,P044,2024-01-20,5,160.62,0,803.1,delivered
O01422,C0143,P006,2024-02-17,5,2339.17,20,9356.68,delivered
O01423,C0067,P050,2024-03-23,1,1742.23,20,1393.78,delivered
O01424,C0184,P050,2024-06-23,2,1742.23,0,3484.46,delivered
O01425,C0092,P028,2024-08-08,2,1850.64,0,3701.28,shipped
O01426,C0121,P017,2024-11-08,1,4011.7,5,3811.11,cancelled
O01427,C0172,P049,2024-02-19,10,3222.41,10,29001.69,delivered
O01428,C0097,P042,2024-02-14,5,3974.66,0,19873.3,delivered
O01429,C0053,P020,2024-05-23,1,1553.27,5,1475.61,delivered
O01430,C0023,P013,2024-08-23,3,1679.66,0,5038.98,delivered
O01431,C0082,P034,2024-03-12,3,1331.02,15,3394.1,cancelled
O01432,C0149,P003,2024-05-26,1,3152.43,0,3152.43,processing
O01433,C0041,P034,2024-11-15,1,1331.02,20,1064.82,delivered
O01434,C0127,P039,2024-12-15,2,1618.34,0,3236.68,cancelled
O01435,C0016,P017,2024-10-14,3,4011.7,0,12035.1,processing
O01436,C0092,P030,2024-07-23,1,1878.9,15,1597.07,delivered
O01437,C0143,P006,2024-08-27,1,2339.17,5,2222.21,processing
O01438,C0144,P007,2024-02-25,1,4063.13,15,3453.66,cancelled
O01439,C0134,P014,2024-02-03,2,4450.74,0,8901.48,cancelled
O01440,C0149,P015,2024-08-31,3,1951.61,0,5854.83,delivered
O01441,C0166,P011,2024-03-15,10,1288.96,5,12245.12,delivered
O01442,C0009,P045,2024-02-01,3,4024.19,15,10261.68,delivered
O01443,C0134,P037,2024-04-18,1,2276.64,15,1935.14,cancelled
O01444,C0131,P019,2024-03-31,1,1626.41,0,1626.41,delivered
O01445,C0125,P006,2024-12-30,1,2339.17,0,2339.17,delivered
O01446,C0066,P018,2024-01-28,1,3024.18,0,3024.18,processing
O01447,C0106,P021,2024-06-27,1,3458.12,15,2939.4,delivered
O01448,C0163,P012,2024-08-11,10,1804.15,0,18041.5,shipped
O01449,C0121,P001,2024-11-01,2,4905.76,0,9811.52,shipped
O01450,C0176,P047,2024-12-06,1,3602.77,20,2882.22,cancelled
O01451,C0099,P001,2024-08-22,1,4905.76,15,4169.9,delivered
O01452,C0099,P008,2024-12-11,3,2304.66,0,6913.98,delivered
O01453,C0001,P034,2024-03-05,10,1331.02,5,12644.69,shipped
O01454,C0176,P007,2024-04-06,1,4063.13,0,4063.13,delivered
O01455,C0052,P045,2024-06-27,1,4024.19,0,4024.19,delivered
O01456,C0175,P001,2024-07-05,1,4905.76,0,4905.76,processing
O01457,C0153,P008,2024-11-28,3,2304.66,20,5531.18,delivered
O01458,C0109,P027,2024-08-06,5,202.94,5,963.97,shipped
O01459,C0035,P013,2024-07-10,2,1679.66,0,3359.32,delivered
O01460,C0164,P033,2024-12-03,1,2510.24,5,2384.73,delivered
O01461,C0090,P047,2024-02-20,10,3602.77,20,28822.16,processing
O01462,C0032,P006,2024-11-11,2,2339.17,15,3976.59,delivered
O01463,C0189,P041,2024-08-15,1,3567.68,5,3389.3,processing
O01464,C0092,P032,2024-08-20,1,1270.56,5,1207.03,delivered
O01465,C0145,P008,2024-08-25,1,2304.66,0,2304.66,processing
O01466,C0123,P001,2024-04-24,10,4905.76,5,46604.72,delivered
O01467,C0198,P018,2024-07-31,1,3024.18,5,2872.97,delivered
O01468,C0128,P003,2024-03-19,1,3152.43,10,2837.19,processing
O01469,C0157,P045,2024-03-28,1,4024.19,20,3219.35,cancelled
O01470,C0078,P042,2024-04-08,10,3974.66,5,37759.27,delivered
O01471,C0015,P043,2024-11-21,2,1028.86,0,2057.72,shipped
O01472,C0125,P024,2024-08-11,2,402.94,0,805.88,shipped
O01473,C0040,P039,2024-10-22,1,1618.34,10,1456.51,processing
O01474,C0190,P018,2024-03-22,5,3024.18,15,12852.76,delivered
O01475,C0028,P002,2024-11-17,2,3948.93,10,7108.07,delivered
O01476,C0188,P041,2024-02-10,10,3567.68,5,33892.96,delivered
O01477,C0041,P036,2024-07-02,2,2471.25,0,4942.5,shipped
O01478,C0068,P021,2024-05-05,1,3458.12,10,3112.31,processing
O01479,C0118,P018,2024-05-20,3,3024.18,0,9072.54,delivered
O01480,C0006,P049,2024-02-22,10,3222.41,0,32224.1,cancelled
O01481,C0037,P007,2024-05-14,1,4063.13,15,3453.66,delivered
O01482,C0151,P028,2024-04-16,10,1850.64,0,18506.4,delivered
O01483,C0006,P032,2024-11-16,1,1270.56,0,1270.56,shipped
O01484,C0118,P024,2024-08-18,2,402.94,10,725.29,delivered
O01485,C0003,P013,2024-11-19,3,1679.66,5,4787.03,delivered
O01486,C0106,P027,2024-11-10,2,202.94,5,385.59,delivered
O01487,C0159,P018,2024-04-08,10,3024.18,5,28729.71,delivered
O01488,C0157,P039,2024-04-20,3,1618.34,15,4126.77,delivered
O01489,C0067,P002,2024-04-22,1,3948.93,0,3948.93,shipped
O01490,C0040,P019,2024-04-12,1,1626.41,20,1301.13,delivered
O01491,C0168,P050,2024-09-10,1,1742.23,0,1742.23,cancelled
O01492,C0061,P018,2024-12-17,1,3024.18,10,2721.76,shipped
O01493,C0122,P007,2024-10-27,2,4063.13,0,8126.26,shipped
O01494,C0149,P033,2024-08-04,5,2510.24,5,11923.64,delivered
O01495,C0099,P047,2024-07-15,1,3602.77,0,3602.77,delivered
O01496,C0117,P049,2024-08-18,5,3222.41,0,16112.05,delivered
O01497,C0155,P018,2024-05-30,2,3024.18,5,5745.94,processing
O01498,C0161,P027,2024-02-28,1,202.94,0,202.94,delivered
O01499,C0059,P027,2024-04-20,1,202.94,5,192.79,delivered
O01500,C0098,P008,2024-12-18,1,2304.66,0,2304.66,delivered
O01501,C0144,P043,2024-04-29,3,1028.86,5,2932.25,delivered
O01502,C0183,P015,2024-02-22,2,1951.61,5,3708.06,shipped
O01503,C0024,P043,2024-08-03,5,1028.86,5,4887.09,delivered
O01504,C0099,P014,2024-09-09,1,4450.74,0,4450.74,cancelled
O01505,C0130,P008,2024-03-28,1,2304.66,5,2189.43,delivered
O01506,C0075,P043,2024-01-10,1,1028.86,5,977.42,processing
O01507,C0002,P036,2024-07-25,1,2471.25,0,2471.25,delivered
O01508,C0161,P003,2024-01-09,1,3152.43,0,3152.43,delivered
O01509,C0128,P021,2024-06-26,1,3458.12,0,3458.12,delivered
O01510,C0098,P038,2024-07-20,2,466.31,0,932.62,cancelled
O01511,C0151,P050,2024-03-03,10,1742.23,10,15680.07,cancelled
O01512,C0032,P002,2024-01-06,1,3948.93,0,3948.93,cancelled
O01513,C0135,P016,2024-04-07,1,2502.68,10,2252.41,processing
O01514,C0163,P001,2024-01-27,10,4905.76,0,49057.6,shipped
O01515,C0034,P004,2024-02-08,10,1682.61,0,16826.1,shipped
O01516,C0119,P019,2024-03-11,3,1626.41,5,4635.27,delivered
O01517,C0099,P011,2024-07-30,3,1288.96,5,3673.54,shipped
O01518,C0159,P040,2024-09-01,1,2724.58,5,2588.35,cancelled
O01519,C0100,P037,2024-05-15,1,2276.64,10,2048.98,shipped
O01520,C0109,P042,2024-05-04,5,3974.66,5,18879.64,shipped
O01521,C0064,P005,2024-09-10,1,4073.13,0,4073.13,delivered
O01522,C0067,P036,2024-04-06,5,2471.25,0,12356.25,delivered
O01523,C0179,P040,2024-06-09,2,2724.58,10,4904.24,delivered
O01524,C0141,P050,2024-09-15,1,1742.23,0,1742.23,delivered
O01525,C0113,P030,2024-11-13,10,1878.9,5,17849.55,shipped
O01526,C0060,P005,2024-03-25,1,4073.13,5,3869.47,cancelled
O01527,C0175,P050,2024-08-24,1,1742.23,15,1480.9,shipped
O01528,C0078,P002,2024-04-05,5,3948.93,0,19744.65,delivered
O01529,C0161,P034,2024-03-01,1,1331.02,15,1131.37,delivered
O01530,C0134,P015,2024-09-14,1,1951.61,0,1951.61,delivered
O01531,C0136,P019,2024-01-26,1,1626.41,5,1545.09,shipped
O01532,C0131,P014,2024-07-25,1,4450.74,0,4450.74,delivered
O01533,C0184,P038,2024-02-25,2,466.31,5,885.99,shipped
O01534,C0034,P016,2024-01-19,1,2502.68,5,2377.55,delivered
O01535,C0162,P007,2024-11-13,1,4063.13,5,3859.97,delivered
O01536,C0122,P007,2024-12-20,1,4063.13,0,4063.13,delivered
O01537,C0064,P027,2024-12-27,2,202.94,5,385.59,shipped
O01538,C0030,P013,2024-12-24,2,1679.66,5,3191.35,shipped
O01539,C0078,P012,2024-02-05,1,1804.15,0,1804.15,delivered
O01540,C0141,P011,2024-12-07,10,1288.96,0,12889.6,delivered
O01541,C0057,P018,2024-03-28,5,3024.18,5,14364.86,processing
O01542,C0181,P027,2024-10-25,10,202.94,0,2029.4,processing
O01543,C0145,P008,2024-01-09,1,2304.66,5,2189.43,cancelled
O01544,C0073,P040,2024-03-16,2,2724.58,10,4904.24,delivered
O01545,C0104,P034,2024-06-28,2,1331.02,20,2129.63,delivered
O01546,C0149,P018,2024-01-07,1,3024.18,10,2721.76,delivered
O01547,C0104,P040,2024-11-01,3,2724.58,0,8173.74,delivered
O01548,C0157,P049,2024-07-29,1,3222.41,15,2739.05,shipped
O01549,C0045,P027,2024-05-05,2,202.94,5,385.59,shipped
O01550,C0134,P028,2024-02-15,1,1850.64,0,1850.64,cancelled
O01551,C0193,P007,2024-11-16,10,4063.13,5,38599.73,processing
O01552,C0140,P040,2024-12-13,1,2724.58,0,2724.58,delivered
O01553,C0178,P032,2024-05-21,10,1270.56,0,12705.6,delivered
O01554,C0159,P026,2024-03-03,5,739.6,0,3698.0,delivered
O01555,C0107,P020,2024-01-05,1,1553.27,0,1553.27,shipped
O01556,C0144,P011,2024-05-28,2,1288.96,5,2449.02,shipped
O01557,C0095,P038,2024-05-30,1,466.31,0,466.31,delivered
O01558,C0090,P044,2024-09-07,1,160.62,0,160.62,delivered
O01559,C0200,P001,2024-03-11,1,4905.76,0,4905.76,delivered
O01560,C0153,P042,2024-02-14,1,3974.66,10,3577.19,delivered
